##2023
0gqJj6HFqlk,Devilâ€™s Island | Full Episode,42m 59s,2023-01-25T12:00:00Z
mAJNSSI2aQc,Death by Text | Full Episode,41m 48s,2023-01-24T12:00:29Z
0L6S8cL4YhE,Crosley Green Comes Home | Full Episode,42m 2s,2023-01-23T12:00:00Z
fYY9KnNxWNU,Mystery at Eagle Creek | Full Episode,43m 3s,2023-01-17T12:00:25Z
SMUxAjW5-JI,The Idaho Student Murders | Full Episode,40m 44s,2023-01-09T15:33:12Z
5tk4LwJXXT0,The Plot to Kill Dr. Sievers | Full Episode,43m 6s,2023-01-03T17:32:15Z
XhkrbnENCj4,Missing Marsha | Full Episode,43m 26s,2023-01-03T12:00:27Z

##2022
coz_iNSClCM,The Mysterious Death of Casey Kasem | Full Episode,42m 49s,2022-12-27T12:00:31Z
EomgvvhvEZY,Dear Savanna | Full Episode,42m 19s,2022-12-23T12:00:16Z
cvHZuUY7RCI,Death and the Dentist | Full Episode,41m 58s,2022-12-20T12:00:18Z
hYaOUltto9M,The Murder of Haley Anderson | Full Episode,42m 6s,2022-12-16T12:00:25Z
KHroaY9Hy_s,Chacey Poynter: Witness to Murder | Full Episode,41m 47s,2022-12-13T12:00:16Z
UrQPanA-S88,The Corn Rake Murder | Full Episode,42m 12s,2022-12-09T12:00:16Z
XYDiEcyDUBU,Lizzie Borden Took an Axe | Full Episode,41m 53s,2022-12-06T12:00:14Z
ZREWhFX3Io4,The Disappearance of Kelly Dwyer | Full Episode,41m 48s,2022-12-02T17:00:31Z
nuee8RLjpBE,The Shape of a Killer | Full Episode,42m 15s,2022-11-29T12:00:32Z
KheUErGCFJA,What Ever Happened to Mary Day? | Full Episode,42m,2022-11-22T12:00:29Z
xU7GIDi66xE,Mandy Stavik: The Case No One Could Forget | Full Episode,41m 16s,2022-11-01T11:00:44Z
7S0Hu3Rl0SY,The Disappearance of Kristin Smart | Full Episode,43m 24s,2022-10-26T16:41:16Z
m3VZcMr9nqs,Storm of Suspicion | Full Episode,42m 37s,2022-10-25T11:00:34Z
KwTuFFZEvIs,Karrie's Choice | Full Episode,42m 51s,2022-10-18T11:00:11Z
dkErwzoixKY,Dead Ringer | Full Episode,42m,2022-10-11T11:00:24Z
eOvKm7666o0,A Death In Payson Canyon | Full Episode,43m 10s,2022-10-07T11:00:35Z
nUnyOGfd1i8,Secrets of Waco | Full Episode,43m 37s,2022-08-16T11:00:32Z
sBAeUZZ8ZV4,Natalie Wood: Death in Dark Water | Full Episode,43m,2022-08-09T11:00:27Z
_x9ok3Ia5ow,The Golden State Killer | Full Episode,43m 47s,2022-08-02T11:00:22Z
fkh45edYaHw,The Case Against Brooke Skylar Richardson | Full Episode,42m 44s,2022-07-29T11:00:27Z

##2013
zXeA8Kw4cEs,The Stranger You Know | Full Episode,43m 48s,2013-12-29T03:55:01Z
MB9TvB7ermE,The Year We Disappeared | Full Episode,42m 35s,2013-12-28T23:35:42Z
